SCQ_1,SCQ_2,SCQ_3,SCQ_4,SCQ_5,SCQ_6,SCQ_7,SCQ_8,SCQ_9,SCQ_10,SCQ_11,SCQ_12,SCQ_13,SCQ_14,SCQ_15,SCQ_16,SCQ_17,SCQ_18,SCQ_19,SCQ_20,SCQ_21,SCQ_22,SCQ_23,SCQ_24,SCQ_25,SCQ_26,SCQ_27,SCQ_28,SCQ_29,SCQ_30,SCQ_31,SCQ_32,SCQ_33,SCQ_34,SCQ_35,SCQ_36,SCQ_37,SCQ_38,SCQ_39,SCQ_40,SCQ_41,SCQ_42,SCQ_43,SCQ_44,SCQ_45,SCQ_46,SCQ_47,SCQ_48,SCQ_49,年齢,性別
"持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,世界の貧困をなくすことは持続可能な開発に必要である。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,持続可能な開発には，どのように経済が動くか人々が理解する必要がある。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私たちが必要以上に天然資源を使っても，将来の人々の健康や幸福を脅かすことはないと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,環境を守るには，より厳しい法律や規制が必要だと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,気候変動に関連した問題へ対策をとることは重要だと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私たち一人一人が好きなだけ水を使ってもいいと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,持続可能な生活をするために必要な知識や価値観，スキルを身につける機会を誰もが与えられるべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,今生きている私たちは，未来の人々が今と同じクオリティの生活を享受できるようにすべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,環境に良い車へより多くの人々が乗り換えるのを促進するために，政府は財政援助をすべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,政府は持続可能な開発を基準としてすべての意思決定をすべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,社会の人々が民主的な権利を行使し，重大な問題に関与することが重要だと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,世界中の女性と男性が，教育や雇用に対する同等な機会が与えられるべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,企業は梱包材の使用や使い捨て用品を減らす責任があると思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,貧困を減らすことは重要だと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,豊かな国の企業は，貧しい国の従業員に自国と同じ条件を与えるべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,土地や空気，水を汚染した人々は，環境に与えた損害の対価を払うべきだと思う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,どこかへ行くとき，可能であれば，車で移動する代わりに自転車や徒歩で移動することにしている。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は決して水を無駄にしない。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私はできる限りリサイクルする。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は田舎や公共の場でゴミを見かけたら拾う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，自分の行動がどのように自然環境に損害を与えうるかについて考えない。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は機会があると，ゴミを出す前に必ず分別をする。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,廃棄物を減らすために，生活スタイルを変えた（例：食べ物をあまり捨てないようにする，ものを無駄にしない）。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,コンピュータや携帯電話を使ってチャットやメール，ゲームなどをするときは，いつも実生活と同じように相手を尊重している。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は健康に良くないライフスタイルを選択することが多い。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は学校で委員会（例えば，?徒会，クラス委員会）に所属している。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，たとえ自分とは異なる文化的背景を持っていても，すべての人に同じように敬意を払って接する。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，援助団体もしくは環境保護団体を支援している。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，男性にも女性にも，男子にも女子にも同じように敬意を払う。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，貧しい人々を支援する活動をしている。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私はインターネットやお店で中古品を購入することが多い。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，従業員や環境への配慮で評判の悪い会社の商品は買わないようにしている。,持続可能な開発とは、「将来の世代の欲求を満たしつつ、現在の世代の欲求も満足させるような開発」と定義されています。 この「持続可能な開発」の意味について、学校での教育やその他の情報源から、あなたがどのように理解しているかを知りたいと思っています。

以下に書かれている文は，普段のあなたにどの程度当てはまると思いますか？『全くそうは思わない』から『非常にそう思う』の間で当てはまるものをそれぞれ選んでください。なお，質問の意味が分からない場合には『質問の意味がわからない』と回答してください。,私は，経済に関するニュース番組を見るもしくは新聞記事を読む。",あなたの年齢を半角数字で入力してください。,あなたの性別に当てはまるものを選択肢から1つお選びください。
